,Unnamed: 0,customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount,gender_num
3041,,TZ37274,Arizona,M,High School or Below,4628.280887,0.0,62.0,0,Personal Auto,Four-Door Car,690.548602,0.0
3042,,QG67362,California,F,Bachelor,27287.50099,0.0,116.0,1,Personal Auto,SUV,835.2,1.0
3043,,TN36916,California,F,Bachelor,4029.723325,93621.0,100.0,0,Personal Auto,SUV,59.860273,1.0
3044,,FL74984,Oregon,M,Bachelor,2744.083863,79192.0,70.0,0,Personal Auto,Two-Door Car,336.0,0.0
3045,,FV15346,Arizona,M,College,35444.31404,96853.0,98.0,0,Personal Auto,Two-Door Car,565.504258,0.0
3046,,JV12632,Washington,F,Master,2858.992036,0.0,83.0,4,Corporate Auto,Four-Door Car,355.385287,1.0
3047,,TF64196,California,F,College,5862.803295,75121.0,73.0,0,Corporate Auto,Two-Door Car,171.226873,1.0
3048,,PC27174,Oregon,F,College,4031.539471,0.0,117.0,0,Personal Auto,Four-Door Car,842.4,1.0
3049,,RL28880,Nevada,F,Bachelor,7553.225007,69959.0,63.0,0,Personal Auto,Two-Door Car,401.838921,1.0
3050,,FG46631,Oregon,F,Bachelor,16699.46158,81400.0,104.0,0,Special Auto,Four-Door Car,499.2,1.0
3051,,PB29715,California,M,High School or Below,3233.262049,0.0,98.0,1,Corporate Auto,Two-Door Car,705.6,0.0
3052,,ZV42323,California,M,Bachelor,5640.729767,67523.0,72.0,0,Corporate Auto,Two-Door Car,345.237659,0.0
3053,,YS49138,California,F,High School or Below,8678.508294,62366.0,108.0,0,Personal Auto,Four-Door Car,51.316527,1.0
3054,,XJ34057,California,M,Bachelor,10339.59799,67134.0,131.0,1,Personal Auto,Sports Car,277.448968,0.0
3055,,NJ54277,California,F,College,3746.751625,41479.0,94.0,1,Personal Auto,Two-Door Car,19.575683,1.0
3056,,RL64888,California,F,College,2571.260863,29697.0,66.0,4,Personal Auto,Four-Door Car,316.8,1.0
3057,,UM28580,Oregon,F,High School or Below,4428.031583,58577.0,110.0,0,Personal Auto,SUV,303.872752,1.0
3058,,TO87218,California,F,High School or Below,7413.386729,0.0,106.0,0,Personal Auto,Sports Car,508.8,1.0
3059,,YQ79307,Washington,M,Bachelor,4768.955924,51144.0,61.0,1,Personal Auto,Two-Door Car,223.305224,0.0
3060,,KZ80383,Arizona,F,High School or Below,6035.086336,29587.0,76.0,0,Personal Auto,Four-Door Car,422.024661,1.0
3061,,TS78649,Arizona,M,High School or Below,16280.19859,0.0,157.0,0,Personal Auto,Sports Car,753.6,0.0
3062,,QX84389,California,M,Master,9024.199159,71499.0,112.0,0,Corporate Auto,Sports Car,537.6,0.0
3063,,WC26700,California,F,Bachelor,7495.676658,0.0,106.0,0,Corporate Auto,Four-Door Car,763.2,1.0
3064,,JR26812,Nevada,M,College,12520.97907,0.0,126.0,0,Personal Auto,SUV,907.2,0.0
3065,,QD17769,Oregon,M,High School or Below,2552.038766,75740.0,64.0,0,Corporate Auto,Two-Door Car,128.516525,0.0
3066,,VA89404,California,M,Master,16887.79708,53262.0,62.0,4,Corporate Auto,Four-Door Car,223.72051,0.0
3067,,ZR41880,Nevada,F,College,3038.829992,75180.0,77.0,3,Corporate Auto,Four-Door Car,154.907769,1.0
3068,,XK49057,California,M,High School or Below,4455.518101,31196.0,62.0,4,Corporate Auto,Two-Door Car,342.796508,0.0
3069,,ZM52280,Arizona,M,Bachelor,11972.78231,0.0,186.0,2,Personal Auto,Luxury,1441.843837,0.0
3070,,UX93878,Oregon,F,Bachelor,8513.697414,34505.0,106.0,0,Personal Auto,SUV,359.861348,1.0
3071,,WY65854,Oregon,F,Bachelor,9085.204991,0.0,82.0,2,Personal Auto,Four-Door Car,146.757086,1.0
3072,,ES97823,Oregon,F,Bachelor,24096.23695,0.0,97.0,0,Personal Auto,Four-Door Car,1154.635974,1.0
3073,,CX34236,Oregon,M,College,9095.049868,37937.0,116.0,0,Personal Auto,SUV,556.8,0.0
3074,,CQ81839,Oregon,F,College,21418.35544,21897.0,139.0,0,Personal Auto,SUV,667.2,1.0
3075,,ES97399,Nevada,M,High School or Below,10714.21449,55994.0,92.0,2,Corporate Auto,Four-Door Car,441.6,0.0
3076,,GL44478,Oregon,M,High School or Below,9986.661111,24067.0,132.0,0,Corporate Auto,Sports Car,633.6,0.0
3077,,ML79788,Arizona,F,College,7908.669486,43630.0,99.0,0,Corporate Auto,Four-Door Car,475.2,1.0
3078,,KZ67768,Nevada,M,College,4869.596443,23811.0,130.0,0,Personal Auto,SUV,624.0,0.0
3079,,XU67970,Washington,M,College,2121.647053,0.0,62.0,0,Personal Auto,Two-Door Car,446.4,0.0
3080,,IQ40799,Washington,M,Bachelor,6328.180924,0.0,100.0,2,Personal Auto,SUV,648.364172,0.0
3081,,BV80674,Oregon,F,Bachelor,4340.858797,0.0,124.0,0,Personal Auto,SUV,595.2,1.0
3082,,TH72397,California,M,Bachelor,6279.816729,50562.0,79.0,0,Personal Auto,Four-Door Car,545.013504,0.0
3083,,EC13382,Oregon,F,Master,11981.98481,21514.0,62.0,0,Corporate Auto,Two-Door Car,257.248789,1.0
3084,,LE30774,California,M,College,22235.01011,80355.0,187.0,1,Corporate Auto,Luxury,897.6,0.0
3085,,RA14734,Arizona,F,High School or Below,8646.504109,64125.0,108.0,0,Personal Auto,SUV,369.818708,1.0
3086,,IY31142,Oregon,M,College,2444.329535,83800.0,62.0,0,Personal Auto,Four-Door Car,196.155575,0.0
3087,,CK29372,California,F,College,5070.352408,23840.0,64.0,0,Personal Auto,Four-Door Car,307.2,1.0
3088,,KD70601,Washington,F,College,5647.145809,54834.0,72.0,0,Corporate Auto,Four-Door Car,186.191931,1.0
3089,,QN76596,California,M,Bachelor,13345.13545,80277.0,112.0,1,Corporate Auto,SUV,36.975673,0.0
3090,,XI62151,Oregon,M,College,13297.63587,88430.0,66.0,1,Personal Auto,Four-Door Car,316.8,0.0
3091,,ZQ37702,California,F,High School or Below,7031.785183,26255.0,88.0,0,Personal Auto,Four-Door Car,52.752601,1.0
3092,,GE13332,Nevada,M,High School or Below,3615.889805,0.0,95.0,0,Personal Auto,Four-Door Car,684.0,0.0
3093,,LZ84227,Arizona,M,College,14120.03562,95715.0,119.0,2,Personal Auto,Four-Door Car,148.98255,0.0
3094,,EX97404,Oregon,F,High School or Below,2155.209879,0.0,70.0,3,Personal Auto,Four-Door Car,336.0,1.0
3095,,RQ99149,California,M,Master,2748.851081,32437.0,69.0,0,Corporate Auto,Two-Door Car,473.361602,0.0
3096,,UP57305,California,M,Bachelor,5087.015287,22726.0,65.0,0,Personal Auto,Four-Door Car,312.0,0.0
3097,,IC82877,Arizona,M,Bachelor,14031.70314,58092.0,72.0,1,Personal Auto,Two-Door Car,202.24202,0.0
3098,,JO63956,California,M,College,8656.396659,83365.0,109.0,1,Personal Auto,SUV,523.2,0.0
3099,,MD47500,California,M,College,4861.493017,12153.0,69.0,1,Personal Auto,Four-Door Car,438.155584,0.0
3100,,OW31837,California,F,Bachelor,19174.63407,74028.0,118.0,0,Corporate Auto,SUV,53.076203,1.0
3101,,OY20177,Oregon,M,High School or Below,7089.68396,52707.0,90.0,1,Corporate Auto,Four-Door Car,432.0,0.0
3102,,LZ10377,California,M,High School or Below,6802.06713,47451.0,87.0,1,Personal Auto,Four-Door Car,417.6,0.0
3103,,UB17669,Nevada,F,Bachelor,2359.423599,19864.0,63.0,0,Personal Auto,Four-Door Car,352.394515,1.0
3104,,DP77737,Oregon,F,High School or Below,15114.40241,28513.0,100.0,1,Personal Auto,SUV,480.0,1.0
3105,,QT39597,Arizona,M,High School or Below,2926.829158,26242.0,74.0,0,Personal Auto,Four-Door Car,347.060173,0.0
3106,,MQ74051,Arizona,F,Bachelor,13014.23496,55067.0,110.0,1,Personal Auto,SUV,353.098604,1.0
3107,,MN98042,California,M,College,7901.697919,62291.0,100.0,0,Personal Auto,Sports Car,480.0,0.0
3108,,XJ60303,California,F,Bachelor,13406.92021,25048.0,167.0,0,Personal Auto,SUV,801.6,1.0
3109,,GU42671,Arizona,F,Bachelor,6106.941981,16654.0,79.0,0,Personal Auto,Four-Door Car,379.2,1.0
3110,,DK26322,Washington,M,High School or Below,12321.83615,26887.0,113.0,0,Special Auto,SUV,542.4,0.0
3111,,NT75612,Oregon,F,College,19338.5293,22784.0,70.0,0,Personal Auto,Four-Door Car,224.904234,1.0
3112,,AX28231,Washington,M,High School or Below,5431.371279,49345.0,69.0,0,Personal Auto,Two-Door Car,251.075981,0.0
3113,,GA89827,Oregon,M,College,7329.828776,0.0,70.0,0,Personal Auto,Four-Door Car,622.381217,0.0
3114,,UX91266,California,M,Bachelor,3484.141641,34307.0,92.0,2,Personal Auto,Four-Door Car,186.025014,0.0
3115,,UC10048,Oregon,F,College,6964.051797,0.0,95.0,1,Corporate Auto,Four-Door Car,629.647822,1.0
3116,,CY90231,Nevada,M,Master,25253.10198,44096.0,72.0,1,Personal Auto,Four-Door Car,345.6,0.0
3117,,QD26729,California,M,College,2523.654743,43204.0,64.0,3,Personal Auto,Four-Door Car,246.065764,0.0
3118,,RZ98310,Nevada,F,Bachelor,17349.03226,0.0,92.0,0,Personal Auto,Four-Door Car,441.6,1.0
3119,,VJ73478,Oregon,M,Bachelor,4058.668736,0.0,117.0,0,Personal Auto,Sports Car,842.4,0.0
3120,,KR29524,Oregon,F,Bachelor,4742.617289,78596.0,118.0,0,Personal Auto,SUV,133.907696,1.0
3121,,ID58813,California,M,Bachelor,4363.599418,38925.0,112.0,0,Personal Auto,Sports Car,241.304377,0.0
3122,,SL98898,Nevada,M,High School or Below,9048.983447,0.0,119.0,0,Personal Auto,Sports Car,571.2,0.0
3123,,LH90819,California,M,Master,4210.096739,21885.0,108.0,0,Corporate Auto,SUV,52.339396,0.0
3124,,OL55220,California,F,Bachelor,5241.142484,48345.0,67.0,0,Personal Auto,Four-Door Car,212.009825,1.0
3125,,YU90693,California,F,High School or Below,2481.842224,77993.0,62.0,0,Personal Auto,Four-Door Car,297.6,1.0
3126,,NM70181,Oregon,M,Master,3585.942995,25748.0,90.0,0,Personal Auto,Four-Door Car,117.871165,0.0
3127,,ZU30804,California,M,College,5498.940679,22520.0,73.0,0,Personal Auto,Four-Door Car,350.4,0.0
3128,,ZT31931,Oregon,M,High School or Below,10377.36842,0.0,95.0,0,Personal Auto,Two-Door Car,579.452318,0.0
3129,,BS29584,Oregon,F,College,2589.695091,0.0,73.0,0,Personal Auto,Four-Door Car,350.4,1.0
3130,,SX63814,Arizona,M,High School or Below,9312.585034,75986.0,115.0,0,Personal Auto,Four-Door Car,89.119797,0.0
3131,,YL81070,Oregon,M,High School or Below,14396.24222,0.0,205.0,0,Personal Auto,Luxury,1476.0,0.0
3132,,RW24925,Oregon,F,College,31920.76916,58542.0,114.0,0,Personal Auto,SUV,129.985718,1.0
3133,,FB84409,Arizona,M,Bachelor,4921.325084,43640.0,64.0,2,Personal Auto,Four-Door Car,1.208908,0.0
3134,,YP38413,Oregon,F,College,25805.50599,86901.0,72.0,0,Personal Auto,Two-Door Car,313.366255,1.0
3135,,ZE53116,Arizona,M,High School or Below,5963.818306,94115.0,74.0,0,Personal Auto,Four-Door Car,409.089884,0.0
3136,,SU95720,California,M,High School or Below,8923.113112,0.0,125.0,0,Personal Auto,SUV,900.0,0.0
3137,,UM94104,Oregon,M,High School or Below,5214.971007,65375.0,65.0,0,Personal Auto,Four-Door Car,6.07744,0.0
3138,,ET64307,California,F,Bachelor,12522.53868,44341.0,105.0,0,Personal Auto,Sports Car,355.114822,1.0
3139,,XD32841,Oregon,M,Bachelor,13897.38856,24378.0,188.0,0,Corporate Auto,SUV,902.4,0.0
3140,,SI90461,Washington,F,High School or Below,3372.420457,93489.0,84.0,0,Corporate Auto,Four-Door Car,104.280764,1.0
3141,,RV75918,California,F,College,7809.515468,69161.0,97.0,0,Personal Auto,Four-Door Car,341.431343,1.0
3142,,DZ64604,California,M,High School or Below,12269.41862,60774.0,154.0,0,Personal Auto,SUV,739.2,0.0
3143,,WF98532,California,M,Bachelor,3123.080994,0.0,101.0,4,Personal Auto,SUV,960.115399,0.0
3144,,GQ15613,Arizona,F,High School or Below,8004.214781,54008.0,67.0,0,Personal Auto,Four-Door Car,370.503286,1.0
3145,,XU63766,Oregon,F,Bachelor,8105.872317,0.0,74.0,0,Personal Auto,Four-Door Car,232.01349,1.0
3146,,VU35401,Nevada,F,High School or Below,2758.703811,44619.0,68.0,0,Corporate Auto,Four-Door Car,283.668439,1.0
3147,,NH95163,Oregon,F,College,3707.282365,16476.0,101.0,0,Personal Auto,Four-Door Car,313.885191,1.0
3148,,CD55111,California,M,Master,30154.68108,73359.0,94.0,0,Corporate Auto,Two-Door Car,107.187926,0.0
3149,,TQ73797,California,M,Bachelor,8099.838433,25949.0,104.0,0,Personal Auto,SUV,499.2,0.0
3150,,CC43119,California,F,Bachelor,2921.490461,62018.0,73.0,0,Corporate Auto,Two-Door Car,90.094835,1.0
3151,,CD38665,California,M,High School or Below,14510.44376,41433.0,183.0,0,Personal Auto,Luxury,1317.6,0.0
3152,,JM30137,Washington,F,College,16793.9728,0.0,238.0,1,Personal Auto,Luxury,1142.4,1.0
3153,,CJ29883,Arizona,F,Doctor,5332.462694,68931.0,66.0,0,Personal Auto,Four-Door Car,309.577946,1.0
3154,,LJ35581,Washington,F,Bachelor,10025.91827,0.0,141.0,0,Personal Auto,SUV,1015.2,1.0
3155,,DL11519,Oregon,M,College,6875.606133,0.0,104.0,0,Special Auto,SUV,748.8,0.0
3156,,AK11719,California,M,Master,2272.30731,0.0,64.0,0,Corporate Auto,Four-Door Car,286.124652,0.0
3157,,YL91288,California,F,Master,8923.154803,98044.0,73.0,0,Personal Auto,Four-Door Car,347.336864,1.0
3158,,XV53746,California,F,High School or Below,16484.01644,91354.0,68.0,0,Special Auto,Two-Door Car,361.646987,1.0
3159,,HU57895,Washington,F,College,6860.592636,0.0,109.0,4,Corporate Auto,Sports Car,605.137484,1.0
3160,,MI95708,Arizona,F,High School or Below,12947.68269,15083.0,115.0,0,Personal Auto,Four-Door Car,552.0,1.0
3161,,AX45422,California,F,High School or Below,13786.70272,0.0,61.0,0,Personal Auto,Four-Door Car,370.755025,1.0
3162,,KT92231,Oregon,M,Bachelor,7706.032636,0.0,107.0,0,Personal Auto,Sports Car,1267.709661,0.0
3163,,BM53580,Oregon,F,Bachelor,8520.145801,0.0,80.0,0,Personal Auto,Four-Door Car,69.142986,1.0
3164,,ZB32409,California,F,Bachelor,2242.226055,0.0,67.0,3,Personal Auto,Four-Door Car,618.355883,1.0
3165,,XA21742,California,F,Bachelor,27069.49674,22955.0,92.0,3,Personal Auto,Four-Door Car,441.6,1.0
3166,,RD22761,Washington,M,Bachelor,20579.69157,0.0,69.0,0,Personal Auto,Four-Door Car,566.673518,0.0
3167,,PZ10136,Oregon,M,Master,2465.616631,51641.0,63.0,1,Personal Auto,Four-Door Car,137.091494,0.0
3168,,OG62048,California,F,Master,9052.951051,10211.0,119.0,0,Personal Auto,SUV,571.2,1.0
3169,,IH23596,California,F,Bachelor,2546.364668,0.0,68.0,0,Corporate Auto,Four-Door Car,296.692076,1.0
3170,,HE72629,Arizona,F,Bachelor,3007.386248,0.0,80.0,0,Personal Auto,Two-Door Car,16.524885,1.0
3171,,KW52549,Arizona,F,Bachelor,27789.69235,33806.0,89.0,0,Personal Auto,Four-Door Car,395.729716,1.0
3172,,OZ82391,California,M,Master,6289.014959,50269.0,80.0,0,Personal Auto,Two-Door Car,32.228778,0.0
3173,,HH22446,Nevada,M,Bachelor,3954.344534,18375.0,103.0,0,Personal Auto,Sports Car,535.080276,0.0
3174,,HW16019,Oregon,M,Bachelor,7583.189638,24133.0,68.0,0,Personal Auto,Two-Door Car,76.026046,0.0
3175,,IS30186,California,F,College,6186.497831,88375.0,77.0,0,Personal Auto,Four-Door Car,0.42331,1.0
3176,,HN45134,Arizona,M,Master,5757.442258,88997.0,72.0,0,Personal Auto,Four-Door Car,174.041566,0.0
3177,,XI79589,California,F,High School or Below,4473.883999,0.0,125.0,0,Personal Auto,SUV,600.0,1.0
3178,,LK57294,Oregon,M,High School or Below,4786.009693,23402.0,61.0,0,Personal Auto,Four-Door Car,292.8,0.0
3179,,JM88889,California,F,High School or Below,12244.9049,46396.0,103.0,1,Corporate Auto,Four-Door Car,384.01403,1.0
3180,,EZ51276,Arizona,F,College,7121.080412,0.0,96.0,0,Personal Auto,Four-Door Car,460.8,1.0
3181,,JF16295,Oregon,F,High School or Below,7547.762822,0.0,102.0,0,Personal Auto,Four-Door Car,489.6,1.0
3182,,XU76821,California,F,College,20380.06652,33175.0,66.0,0,Corporate Auto,Two-Door Car,84.520776,1.0
3183,,KR62128,California,F,Master,9011.764865,63885.0,114.0,0,Personal Auto,SUV,86.477384,1.0
3184,,TG70775,California,F,High School or Below,20096.89337,92766.0,71.0,0,Personal Auto,Two-Door Car,379.029102,1.0
3185,,XR75319,Arizona,M,College,4786.889347,45515.0,61.0,0,Personal Auto,Two-Door Car,236.907007,0.0
3186,,QB26845,Oregon,M,Bachelor,11578.12643,0.0,115.0,0,Personal Auto,SUV,1163.620366,0.0
3187,,No94161,California,M,High School or Below,2719.431536,37703.0,70.0,0,Corporate Auto,Two-Door Car,83.121963,0.0
3188,,SQ87105,Oregon,F,Bachelor,4760.941906,0.0,68.0,0,Corporate Auto,Four-Door Car,489.6,1.0
3189,,XM14899,Oregon,M,College,8701.363763,0.0,122.0,0,Personal Auto,SUV,684.851797,0.0
3190,,QQ51185,Nevada,F,College,2659.495086,64987.0,66.0,0,Personal Auto,Four-Door Car,182.927837,1.0
3191,,XW51700,Arizona,F,High School or Below,5139.561422,73180.0,64.0,0,Personal Auto,Four-Door Car,132.543257,1.0
3192,,YK60829,Oregon,F,High School or Below,20096.89337,92766.0,71.0,0,Corporate Auto,Two-Door Car,379.029102,1.0
3193,,FB68802,Arizona,M,College,4025.095533,0.0,119.0,2,Personal Auto,SUV,571.2,0.0
3194,,ON67674,California,F,College,2771.045031,50071.0,71.0,0,Personal Auto,Two-Door Car,18.918935,1.0
3195,,MS20849,California,M,College,6745.886896,53058.0,91.0,4,Personal Auto,Four-Door Car,209.465295,0.0
3196,,VK94354,Oregon,M,Master,9259.715798,0.0,127.0,0,Special Auto,SUV,22.483259,0.0
3197,,PZ53130,California,F,College,8467.267232,16370.0,74.0,0,Personal Auto,Two-Door Car,296.049396,1.0
3198,,HV75704,California,F,Bachelor,22762.21479,70521.0,63.0,0,Corporate Auto,Four-Door Car,302.4,1.0
3199,,GU18646,Oregon,M,Bachelor,9332.494982,58007.0,81.0,0,Special Auto,Two-Door Car,518.346912,0.0
3200,,LI77073,Oregon,M,College,7100.3251,31670.0,179.0,0,Corporate Auto,Sports Car,1288.8,0.0
3201,,FW43809,Oregon,F,High School or Below,8007.399376,0.0,112.0,0,Personal Auto,Sports Car,537.6,1.0
3202,,WC11515,Arizona,F,Bachelor,19511.99782,0.0,70.0,0,Corporate Auto,Four-Door Car,491.112176,1.0
3203,,ZT52415,Oregon,F,Bachelor,8145.985919,62534.0,68.0,0,Personal Auto,Two-Door Car,326.4,1.0
3204,,PH83205,Oregon,M,Bachelor,2810.464447,26790.0,71.0,0,Corporate Auto,Two-Door Car,340.8,0.0
3205,,GI46001,California,F,Bachelor,6846.150323,0.0,95.0,0,Personal Auto,Two-Door Car,456.0,1.0
3206,,DY27653,Oregon,F,High School or Below,3755.806897,56178.0,94.0,0,Personal Auto,Four-Door Car,451.2,1.0
3207,,GB70718,Arizona,F,High School or Below,2393.036297,28646.0,61.0,0,Personal Auto,Four-Door Car,355.028632,1.0
3208,,YE12395,Oregon,M,High School or Below,40636.66734,31267.0,129.0,0,Personal Auto,Sports Car,619.2,0.0
3209,,MA94219,Nevada,M,College,9067.658438,78250.0,114.0,0,Personal Auto,Four-Door Car,547.2,0.0
3210,,FJ28407,California,M,High School or Below,5619.689084,0.0,153.0,0,Personal Auto,SUV,1027.000029,0.0
3211,,CJ72056,California,M,Bachelor,8013.895125,65636.0,67.0,0,Personal Auto,Four-Door Car,321.6,0.0
3212,,QU52713,California,M,Bachelor,4089.036013,43177.0,103.0,0,Corporate Auto,SUV,420.966805,0.0
3213,,FE20514,Oregon,M,College,5065.486772,26733.0,66.0,0,Personal Auto,Four-Door Car,218.717113,0.0
3214,,RY43586,Oregon,F,Master,8372.851175,12590.0,73.0,0,Personal Auto,Two-Door Car,132.503461,1.0
3215,,SK66747,Washington,M,Bachelor,66025.75407,33481.0,188.0,0,Personal Auto,Luxury,1194.892002,0.0
3216,,SC31713,California,F,College,8175.315246,0.0,80.0,0,Personal Auto,Four-Door Car,384.0,1.0
3217,,TH72420,Oregon,M,Doctor,8720.458745,25752.0,73.0,0,Personal Auto,Two-Door Car,378.262864,0.0
3218,,FD75102,California,F,College,3237.500928,27982.0,87.0,0,Personal Auto,Two-Door Car,14.743099,1.0
3219,,LW75453,California,M,Bachelor,5354.612433,29445.0,68.0,0,Personal Auto,Four-Door Car,334.015169,0.0
3220,,BS96517,Washington,F,College,2375.001798,47455.0,61.0,0,Personal Auto,Four-Door Car,278.804991,1.0
3221,,SO55284,Nevada,F,High School or Below,8646.504109,64125.0,108.0,0,Personal Auto,SUV,369.818708,1.0
3222,,SD83603,Oregon,F,College,6672.127831,56830.0,83.0,0,Personal Auto,Two-Door Car,319.799712,1.0
3223,,JQ68425,California,M,College,12919.41828,58236.0,108.0,0,Corporate Auto,SUV,67.253453,0.0
3224,,VM51572,Washington,M,Bachelor,7385.359236,54289.0,62.0,0,Personal Auto,Four-Door Car,430.093647,0.0
3225,,JH58282,California,F,College,7200.664877,0.0,66.0,0,Personal Auto,Four-Door Car,316.8,1.0
3226,,WP23743,California,M,College,7281.715134,47482.0,93.0,0,Corporate Auto,Four-Door Car,594.177664,0.0
3227,,DS47984,Arizona,M,Master,3237.996209,60244.0,83.0,3,Personal Auto,Four-Door Car,326.281835,0.0
3228,,UV52613,Arizona,M,College,2722.986709,20867.0,71.0,0,Personal Auto,Four-Door Car,340.8,0.0
3229,,XM96138,California,M,Master,11277.72488,98138.0,93.0,1,Personal Auto,Four-Door Car,427.52731,0.0
3230,,HF95739,California,M,High School or Below,8555.887254,0.0,81.0,0,Personal Auto,Four-Door Car,583.2,0.0
3231,,HG81101,Washington,F,Bachelor,2911.923334,20327.0,74.0,0,Personal Auto,Four-Door Car,824.254866,1.0
3232,,VN27419,Oregon,F,High School or Below,10083.48688,11828.0,90.0,0,Personal Auto,Four-Door Car,571.479602,1.0
3233,,VZ59523,Arizona,M,Doctor,5704.977144,50695.0,71.0,0,Personal Auto,Two-Door Car,110.567069,0.0
3234,,UF91715,Nevada,M,High School or Below,7664.80924,0.0,107.0,0,Personal Auto,Four-Door Car,770.4,0.0
3235,,JV13438,Oregon,M,High School or Below,4909.027487,98693.0,61.0,0,Personal Auto,Four-Door Car,292.8,0.0
3236,,MN82687,Oregon,F,Bachelor,5470.060561,54507.0,138.0,0,Personal Auto,SUV,702.990032,1.0
3237,,MR50410,Nevada,M,College,5067.002561,89703.0,126.0,0,Personal Auto,SUV,601.983113,0.0
3238,,DT53270,Washington,F,College,4896.271406,0.0,71.0,0,Personal Auto,Four-Door Car,421.147532,1.0
3239,,DA79098,California,M,Bachelor,4572.041785,0.0,67.0,1,Personal Auto,Two-Door Car,357.14996,0.0
3240,,FY86121,Oregon,M,College,8237.376444,70882.0,69.0,0,Personal Auto,Four-Door Car,124.380223,0.0
3241,,AA69265,Nevada,F,Bachelor,3964.730745,60817.0,103.0,1,Personal Auto,Four-Door Car,494.4,1.0
3242,,ZT86224,Nevada,M,Bachelor,10901.22525,72257.0,90.0,0,Personal Auto,Four-Door Car,408.415481,0.0
3243,,GW89148,California,M,Doctor,16304.29777,90008.0,137.0,0,Personal Auto,SUV,406.986034,0.0
3244,,EJ97834,Nevada,F,High School or Below,2619.478929,93987.0,65.0,0,Personal Auto,Two-Door Car,251.321448,1.0
3245,,VM66678,Oregon,F,High School or Below,14024.35839,81872.0,115.0,0,Personal Auto,Four-Door Car,256.43803,1.0
3246,,OY34553,Nevada,F,Bachelor,24320.64401,60221.0,67.0,0,Personal Auto,Four-Door Car,238.561687,1.0
3247,,JL49772,Arizona,F,Bachelor,24249.33685,33651.0,69.0,1,Personal Auto,Four-Door Car,328.65413,1.0
3248,,ZO44848,California,F,College,20864.30762,0.0,61.0,0,Special Auto,Four-Door Car,216.08671,1.0
3249,,TW66679,Oregon,M,High School or Below,8823.852473,75741.0,109.0,0,Corporate Auto,SUV,217.188864,0.0
